Date,AAPL,GE,GOOG,IBM,MSFT
03-01-2013,67.98149109,16.28410721,360.4838257,150.6980591,23.11252785
04-01-2013,66.08789063,16.36127663,367.6071167,149.7102814,22.67996407
07-01-2013,65.69915771,16.3072567,366.0031433,149.0542908,22.63755608
08-01-2013,65.87595367,16.12975121,365.2808228,148.845932,22.51880646
09-01-2013,64.84638977,16.16833496,367.6818237,148.421463,22.64603424
10-01-2013,65.65023804,16.33813095,369.3555603,148.8536682,22.44248009
11-01-2013,65.24770355,16.3072567,368.6133423,150.0652771,22.75629234
14-01-2013,62.92145157,16.29953766,360.2745972,148.6529999,22.80718803
15-01-2013,60.93628693,16.36127663,361.1114807,148.5603943,23.07859421
16-01-2013,63.46569061,16.29953766,356.2596436,148.6298218,22.93441391
17-01-2013,63.03807831,16.43845749,354.3318787,149.447876,23.11252785
18-01-2013,62.70199585,17.00955772,350.9396057,150.0806732,23.11252785
22-01-2013,63.30016708,16.98640251,350.1226501,151.3232117,23.02770996
23-01-2013,64.45887756,16.9323864,369.3655396,157.9910736,23.41786385
24-01-2013,56.49448013,17.01727104,375.6968079,157.759552,23.43482971
25-01-2013,55.16270065,17.20249557,375.4277954,158.1839752,23.64686966
28-01-2013,56.41047287,17.36456871,373.9632874,158.1530914,23.6723175
29-01-2013,57.46888351,17.36456871,375.4328003,157.3582153,23.75712967
30-01-2013,57.28830719,17.15618706,375.5075073,157.0649719,23.62142372
31-01-2013,57.12026596,17.19477654,376.434021,156.7177124,23.28216171
01-02-2013,56.88575363,17.45717239,386.3518677,158.3460236,23.68928719
04-02-2013,55.46867371,17.21793365,378.092804,157.2732849,23.27367783
05-02-2013,57.41495132,17.39543152,381.4402771,156.5016022,23.3245697
06-02-2013,57.35351563,17.31826019,383.6470032,155.7886047,23.18885994
07-02-2013,59.05885315,17.34913826,385.5299377,154.7965851,23.13796997
08-02-2013,59.9115181,17.36456871,391.2186279,156.3000946,23.36697578
11-02-2013,60.53587723,17.32597733,389.749115,155.1221313,23.62990761
12-02-2013,59.01847458,17.42630577,388.892334,155.0291138,23.64686966
13-02-2013,58.90621567,18.05142975,389.9682922,155.0678711,23.77409363
14-02-2013,58.8532486,18.06686211,392.4390564,154.7268524,23.78258324
15-02-2013,58.04220581,17.97425461,394.9645691,155.7575836,23.75712967
19-02-2013,58.0207634,18.32926369,401.9185181,155.246109,23.9880352
20-02-2013,56.61562347,18.06686211,394.7503662,154.4633331,23.83410263
21-02-2013,56.26371384,18.10391808,396.2796326,153.7038879,23.50913048
22-02-2013,56.86283112,18.2050972,398.3618469,155.8428802,23.74002838
25-02-2013,55.85250092,17.75366402,393.9085388,153.0683899,23.40650749
26-02-2013,56.63075638,17.94046593,393.5897217,154.3316345,23.40650749
27-02-2013,56.0757637,18.18952942,398.396698,156.8038635,23.78278351
28-02-2013,55.67592239,18.0727787,399.1040649,155.6413727,23.77423859
01-03-2013,54.2972641,18.04943085,401.5897522,157.2533569,23.90251541
04-03-2013,52.98292923,18.11169624,409.216156,159.0203247,24.07355118
05-03-2013,54.38177109,18.36076355,417.7342224,160.0588226,24.24459267
06-03-2013,53.69055176,18.42302513,414.1376953,161.4925385,24.02224731
07-03-2013,54.31113434,18.43080902,414.7454224,162.2985382,24.06499863
08-03-2013,54.45492935,18.50086212,414.2074585,163.042572,23.94527435
11-03-2013,55.2306633,18.3841114,415.8512878,162.8100128,23.83410263
12-03-2013,54.03993988,18.22066307,412.2597351,163.1743164,23.86830902
13-03-2013,54.02984238,18.28293037,411.1140442,164.3444824,23.87686348
14-03-2013,54.55331039,18.43859291,409.236084,167.242981,24.06499863
15-03-2013,55.96097946,18.24401093,405.6296082,166.5609589,23.97948265
18-03-2013,57.48217773,18.09613037,402.3867493,165.2357635,24.03079605
19-03-2013,57.32700729,18.15061188,404.1451721,165.4140015,24.09920883
20-03-2013,57.02302933,18.25958252,405.8338318,166.6694946,24.21893883
21-03-2013,57.10502243,18.12726402,404.1152649,164.4995117,24.03934669
22-03-2013,58.2629509,18.18952942,403.6420593,164.3600159,24.15906715
25-03-2013,58.47357941,18.08834839,403.3082886,163.3215637,24.08210373
26-03-2013,58.16581726,17.99494934,404.6931152,164.5769806,24.08210373
27-03-2013,57.02302933,17.97937965,399.8313293,163.4377899,24.26169395
28-03-2013,55.83484268,17.99494934,395.6121521,165.3054657,24.46694183
01-04-2013,54.1004982,17.96381569,399.0990906,164.592514,24.46694183
02-04-2013,54.211483,18.16617966,405.0019531,166.1270142,24.62941933
03-04-2013,54.48899078,17.90154648,401.5947266,164.8095245,24.42417717
04-04-2013,53.95038986,17.96381569,396.0505066,163.7632904,24.45838737
05-04-2013,53.38026428,17.84706306,390.0629578,162.2907715,24.54390907
08-04-2013,53.75993347,17.99494934,385.9782715,162.2210693,24.44984055
09-04-2013,53.85704803,17.94825172,387.3730164,162.1435242,25.32213402
10-04-2013,54.95568848,18.35297775,393.614624,164.2980042,25.89510536
11-04-2013,54.78414536,18.36076355,393.7192383,165.0110168,24.74915123
12-04-2013,54.21274185,18.25958252,393.5498657,163.8174744,24.6208744
15-04-2013,52.95771027,17.75366402,389.5050354,162.1745148,24.53535461
16-04-2013,53.76370621,17.97937965,395.2036743,164.2980042,24.77481079
17-04-2013,50.80710983,17.7147522,389.8188782,162.4922791,24.6550827
18-04-2013,49.45116806,17.6446991,381.5249634,160.5392761,24.6208744
19-04-2013,49.25943756,16.92863655,398.4415283,147.2482147,25.45895576
22-04-2013,50.28617477,16.61730957,398.5610962,145.5664978,26.36545753
23-04-2013,51.22713852,16.73405647,402.4415588,148.4959412,26.16876602
24-04-2013,51.14262009,17.0920887,405.2061768,148.5734406,27.16078377
25-04-2013,51.51094818,17.08430481,403.0393066,150.309433,27.31472206
26-04-2013,52.62345123,17.2866745,399.2136536,150.5884399,27.18643379
29-04-2013,54.25310898,17.33337212,408.0007019,154.339386,27.88769531
30-04-2013,55.84996414,17.3489418,410.7454224,156.9665985,28.30673409
01-05-2013,55.40976715,17.23996925,408.6831665,154.71138,27.98176193
02-05-2013,56.19559479,17.37228394,413.256012,156.8503265,28.3580513
03-05-2013,56.75814819,17.56686783,421.2809448,158.4933167,28.64026642
06-05-2013,58.1115799,17.57465363,429.1663818,157.1526184,28.86261368
07-05-2013,57.85300827,17.6524868,427.0144348,157.8113861,28.4863205
08-05-2013,58.5063858,17.90933228,435.1838379,159.4775848,28.21266556
09-05-2013,57.99595261,17.73031616,434.1128235,158.2473755,27.93045235
10-05-2013,57.51347351,17.8237114,438.4714966,159.2050629,27.95610809
13-05-2013,57.73820877,17.78479767,437.1265564,157.6478424,28.24687386
14-05-2013,56.35677338,17.90933228,441.8936768,158.2240143,28.87553406
15-05-2013,54.45096207,18.08834839,456.2349243,158.3096924,29.15111923
16-05-2013,55.17850876,18.11169624,450.2473755,159.376358,29.34919357
17-05-2013,55.01091003,18.25958252,452.8924561,162.2962036,30.02952385
20-05-2013,56.23869324,18.34519768,452.5686646,161.6421509,30.21037865
21-05-2013,55.82350159,18.41524696,451.7915649,162.4597168,30.01229477
22-05-2013,56.03808975,18.57091522,443.0493469,161.16716,29.8056221
23-05-2013,56.13840103,18.41524696,439.7467346,160.5209961,29.4094677
24-05-2013,56.52056122,18.3140583,435.0293884,160.1783295,29.51281929
28-05-2013,56.04951477,18.36854553,438.989563,161.7823181,30.15870285
29-05-2013,56.49517059,18.39967918,432.5337524,161.8912964,30.03812981
30-05-2013,57.33699036,18.36854553,433.7541809,163.0125275,30.16731262
31-05-2013,57.10208511,18.15061188,433.9833374,161.9691315,30.05535889
03-06-2013,57.22779083,18.39967918,432.1950378,162.6932983,30.64957809
04-06-2013,57.04876328,18.41524696,427.9459534,160.544281,30.13286591
05-06-2013,56.51548767,18.15061188,428.2448425,157.858078,29.95202446
06-06-2013,55.67113495,18.19731331,430.7055969,158.6834259,30.10703659
07-06-2013,56.09648895,18.57091522,438.2224426,160.6688843,30.71847153
10-06-2013,55.72574234,18.50863838,443.4478455,159.633316,30.54622459
11-06-2013,55.56195068,18.35297775,438.2622986,158.8235474,30.00369453
12-06-2013,54.87503815,18.29071045,434.361908,156.6589813,30.14148521
13-06-2013,55.35371399,18.43080902,436.8625183,158.6600189,29.90034103
14-06-2013,54.60332108,18.30628204,435.8862,157.4376068,29.62477684
17-06-2013,54.85091782,18.50086212,441.4702759,158.0916443,30.14148521
18-06-2013,54.82170486,18.93672371,448.628418,159.5164795,30.12425804
19-06-2013,53.70819092,18.66431046,448.6583252,157.2351532,29.78839684
20-06-2013,52.92605209,18.24648666,440.7180786,153.6612549,28.84110069
21-06-2013,52.50198364,18.33281326,438.8201904,152.189682,28.65162277
24-06-2013,51.11038971,17.99534988,433.2709961,150.6947174,29.03915977
25-06-2013,51.12181473,18.13661003,431.4826965,151.8159485,28.99610519
26-06-2013,50.54283905,18.24648666,435.1937866,151.7224884,29.58170319
27-06-2013,49.9981308,18.30142403,436.8973999,152.3376007,29.81423759
28-06-2013,50.34729767,18.19939995,438.5412292,148.8026886,29.74533463
01-07-2013,51.95854568,18.31711769,442.2822266,148.9349976,29.59031868
02-07-2013,53.13555145,17.97180176,439.5076294,149.1063385,29.22862244
03-07-2013,53.42884827,17.97965813,441.5599365,150.4689178,29.28890038
05-07-2013,52.99969482,18.23863983,445.0767517,151.7769623,29.46114731
08-07-2013,52.69878387,18.30142403,450.855072,151.8159485,29.56449318
09-07-2013,53.62565231,18.53685951,450.9298096,148.950592,29.58170319
10-07-2013,53.41997528,18.47407532,451.3034058,149.6902618,29.88311958
11-07-2013,54.25288773,18.78799629,458.4017944,150.1185608,30.73569489
12-07-2013,54.15385437,18.64672852,459.7766418,149.5501556,30.71847153
15-07-2013,54.27193832,18.54470825,460.6184998,151.0528717,31.14905548
16-07-2013,54.62236404,18.3877449,458.0879822,150.9361115,31.23518753
17-07-2013,54.63633728,18.47407532,457.559967,151.4811707,30.7787571
18-07-2013,54.82043457,18.54470825,453.6396484,154.1596069,30.52039719
19-07-2013,53.95578003,19.40013313,446.625946,150.6947174,27.04121399
22-07-2013,54.12846375,19.51000786,453.6495972,151.1229706,27.56653595
23-07-2013,53.19903564,19.39229012,450.2124939,151.8159485,27.40291405
24-07-2013,55.93143082,19.32165718,449.7641602,153.0851135,27.52348137
25-07-2013,55.67622375,19.37659073,442.1925659,153.5600586,27.03260612
26-07-2013,55.99238586,19.34519768,441.0219421,153.6612549,27.23067474
29-07-2013,56.85577011,19.2196312,439.4877014,152.7736206,27.16178322
30-07-2013,57.55791473,19.21178436,443.7965393,152.6178894,27.42874146
31-07-2013,57.45759964,19.12545395,442.2174683,151.8626251,27.42013359
01-08-2013,57.98452759,19.32165718,450.4217224,152.4621582,27.27373314
02-08-2013,58.7285614,19.38443756,451.5923157,151.9561005,27.46319199
05-08-2013,59.60592651,19.24317741,450.8102417,152.2208557,27.29956818
06-08-2013,59.07266998,19.07836914,446.6109924,148.7092285,27.19622803
07-08-2013,59.03837585,19.10191154,443.6620483,147.5511169,27.60959435
08-08-2013,58.92079926,19.09406471,444.6632996,147.058136,28.32438469
09-08-2013,58.08237457,19.03128052,443.5424805,146.9720917,28.16075706
12-08-2013,59.73236847,19.04697418,441.1016541,147.9658051,28.30715561
13-08-2013,62.57099152,18.99203873,438.9795837,147.4415588,27.95158195
14-08-2013,63.71232605,18.89001656,433.2809448,146.7451172,28.05565453
15-08-2013,63.63692474,18.83508682,428.2249146,145.3835449,27.56999016
16-08-2013,64.201828,18.79583931,426.8550415,145.0314331,27.57866478
19-08-2013,64.8932724,18.71736526,431.2087097,144.1628265,27.22308731
20-08-2013,64.04080963,18.61533928,431.0941467,144.4210358,27.42255783
21-08-2013,64.20565033,18.52900505,433.0418396,144.6558075,27.41388893
22-08-2013,64.282341,18.66242218,435.2236633,144.9140167,28.09034348
23-08-2013,64.03437805,18.66242218,433.4802246,145.0939636,30.13705635
26-08-2013,64.28360748,18.52900505,431.5773315,144.5618591,29.61670494
27-08-2013,62.44573212,18.19154549,423.4876709,142.9968567,28.84485435
28-08-2013,62.7409668,18.20724487,422.6906433,142.5429993,28.63671494
29-08-2013,62.84321594,18.13661003,426.1177979,142.9186096,29.09634972
30-08-2013,62.27065277,18.16015625,421.8687439,142.6290894,28.96626663
03-09-2013,62.44446564,18.09737778,428.5835571,143.9515228,27.64804077
04-09-2013,63.73659897,18.18370438,434.187561,143.302063,27.05830765
05-09-2013,63.29949188,18.17584801,438.1377563,144.1002045,27.08432961
06-09-2013,63.67652512,18.17584801,438.1477051,143.2238007,27.0149498
09-09-2013,64.69259644,18.35635376,442.3669128,144.7496796,27.45724869
10-09-2013,63.21897888,18.73305893,442.6757507,146.0174103,28.09034348
11-09-2013,59.77711487,18.90571213,446.4216919,149.2256927,28.39388657
12-09-2013,60.41358566,18.71736526,444.8625488,149.2491913,28.35052299
13-09-2013,59.41795731,18.66242218,442.875,150.3759613,28.64538193
16-09-2013,57.52895355,18.94495201,442.2224426,151.1428223,28.44591713
17-09-2013,58.19356537,19.18824387,441.4005127,150.3681488,28.55865479
18-09-2013,59.38986206,19.51000786,449.9733887,152.1366577,28.89688301
19-09-2013,60.36373138,19.34988976,447.5176086,151.3306274,29.17440414
20-09-2013,59.73876953,18.99390221,449.8687744,148.6935883,28.43724632
23-09-2013,62.70775223,19.20749283,441.5947876,149.4526215,28.39388657
24-09-2013,62.51092148,19.23913765,441.7641602,148.6544189,28.14237785
25-09-2013,61.54341507,19.16794395,436.9771118,148.2631683,28.19441414
26-09-2013,62.14282227,19.18375969,437.445343,148.8500519,28.41989708
27-09-2013,61.69934082,19.02554893,436.5586853,146.2677917,28.85351753
30-09-2013,60.93248749,18.89897537,436.3195801,144.906189,28.86219788
01-10-2013,62.36520767,19.12047958,441.8438721,145.8452301,29.1223793
02-10-2013,62.56970215,19.24704742,442.3370056,144.7340393,29.41724205
03-10-2013,61.78370285,19.0650959,436.4092407,143.8732758,29.36520386
04-10-2013,61.73513031,19.02554893,434.5462036,144.0610962,29.38254929
07-10-2013,62.33837891,18.93852806,431.2535706,142.4256439,28.8795414
08-10-2013,61.46800995,18.72493553,425.2410889,139.8511963,28.62804031
09-10-2013,62.1901207,18.64583206,426.3320007,141.8857269,28.68008041
10-10-2013,62.57993698,19.18375969,432.4989014,144.5853729,29.27848053
11-10-2013,62.98508835,19.30242729,434.3668823,145.6730194,29.59936714
14-10-2013,63.39789963,19.28660202,436.4191895,146.3069611,29.87688446
15-10-2013,63.73532486,19.13629913,439.3581848,144.4993439,29.91157913
16-10-2013,64.04589844,19.27078438,447.3382568,146.1191101,30.04167366
17-10-2013,64.47917175,19.5239296,442.7355042,136.8071899,30.28449249
18-10-2013,65.04023743,20.21216774,503.8165588,135.9855194,30.31919289
21-10-2013,66.63401794,20.6789093,499.7767029,135.2656403,30.34519577
22-10-2013,66.44358063,20.58398247,501.619812,136.9167328,29.98962784
23-10-2013,67.0941391,20.33083344,513.7792358,137.5427246,29.27848053
24-10-2013,67.98239899,20.52069664,510.8601685,139.1312256,29.24378967
25-10-2013,67.22192383,20.47322655,505.7044983,138.3878479,30.9869709
28-10-2013,67.72293091,20.63935852,505.6048584,138.7790833,30.84820557
29-10-2013,66.03588867,20.73428726,516.1851807,142.5117035,30.80485344
30-10-2013,67.08646393,20.86086464,513.2860718,140.9701538,30.82219315
31-10-2013,66.80527496,20.6789093,513.3657837,140.2346039,30.70945358
01-11-2013,66.46401215,20.99534416,511.6023865,140.2502441,30.81352425
04-11-2013,67.32288361,20.9083271,511.1391296,141.0640717,31.1690979
05-11-2013,67.15674591,20.90041351,508.8526917,139.1703644,31.77617073
06-11-2013,66.96648407,21.28013611,509.4653931,140.9719238,33.11174011
07-11-2013,65.88275146,21.04281235,502.0930176,141.6091766,32.52201462
08-11-2013,66.92020416,21.39879608,506.1179504,141.6013184,32.76483536
11-11-2013,66.72606659,21.36715508,503.4081116,143.874939,32.60005569
12-11-2013,66.84947968,21.39879608,504.000885,144.0244141,32.4005928
13-11-2013,66.92919159,21.47790146,514.307251,144.4020844,33.09439087
14-11-2013,67.89723969,21.35132599,515.6820679,143.3478394,32.97298813
15-11-2013,67.48969269,21.51745605,514.8502197,144.1188049,32.81687164
18-11-2013,66.67208862,21.53328133,513.848938,145.1258392,32.26182556
19-11-2013,66.7903595,21.38297081,510.6858215,145.7394714,32.10454178
20-11-2013,66.20544434,21.32760239,509.2462158,145.6922455,32.40164948
21-11-2013,66.99475861,21.28804779,515.104248,144.8583679,32.68127823
22-11-2013,66.82249451,21.4225235,514.0183105,142.6319275,32.8298111
25-11-2013,67.32901001,21.14565277,521.012146,140.7752533,32.89099503
26-11-2013,68.57082367,21.18520546,527.2288208,139.4929047,32.6375885
27-11-2013,70.18546295,21.22475433,529.5700684,140.7988586,32.85602951
29-11-2013,71.4851532,21.0902729,527.8165894,141.3573761,33.31916809
02-12-2013,70.86294556,21.0902729,525.2711792,139.6266632,33.5987854
03-12-2013,72.80283356,21.01116753,524.6634521,138.5252838,33.47646332
04-12-2013,72.63313293,21.07445335,527.1142578,138.2577972,34.02697372
05-12-2013,73.00595856,20.92414474,526.6958008,138.5252838,33.20557022
06-12-2013,71.99295044,21.3117733,532.937439,139.776123,33.52015305
09-12-2013,72.81699371,21.50954437,537.0570068,139.6109619,33.82598495
10-12-2013,72.70384979,21.46999168,540.3048096,139.3434601,33.30169296
11-12-2013,72.16520691,21.0269928,536.6335449,137.8329315,32.86476898
12-12-2013,72.05980682,20.99534416,532.9822388,136.3932343,32.52397156
13-12-2013,71.27433014,21.23266792,528.4143677,135.944809,32.06085205
16-12-2013,71.66897583,21.34342194,534.4866333,139.9177399,32.23562241
17-12-2013,71.34632111,21.38297081,532.9324341,138.2734985,31.91229439
18-12-2013,70.80384064,21.68358803,540.3496094,140.586441,31.96473122
19-12-2013,69.99264526,21.79431343,541.0819092,141.7822723,31.67636108
20-12-2013,70.57884216,21.82621956,548.2550049,141.6249084,32.15697098
23-12-2013,73.2875061,21.85813141,555.4679565,143.3635406,31.99969101
24-12-2013,72.97638702,22.02566147,553.8440552,144.1424255,32.40164948
26-12-2013,72.49173737,22.20116425,556.6435547,145.8181305,32.71621323
27-12-2013,72.00192261,22.20116425,557.1118164,145.6057129,32.58515549
30-12-2013,71.28590393,22.24902534,552.6585083,146.6520691,32.58515549
31-12-2013,72.12151337,22.36070824,558.2625122,147.564682,32.69000626
02-01-2014,71.10720062,21.93790817,554.4816895,145.9596863,32.4715538
03-01-2014,69.54528809,21.92194939,550.4368286,146.8329773,32.25309753
06-01-2014,69.92451477,21.7464447,556.5738525,146.3295288,31.57150459
07-01-2014,69.42443848,21.77038193,567.3035889,149.2482147,31.81617928
08-01-2014,69.86410522,21.70656395,568.4841919,147.879364,31.24819756
09-01-2014,68.97193909,21.71454048,563.0097046,147.4151764,31.04721451
10-01-2014,68.51169586,21.50712585,562.9797974,147.320755,31.49285698
13-01-2014,68.8703537,21.32364464,559.3932495,144.8819427,30.56659889
14-01-2014,70.24077606,21.51510239,572.5539551,146.266571,31.26566315
15-01-2014,71.65101624,21.81026649,572.1654053,147.69841,32.12201691
16-01-2014,71.25119019,21.69858551,575.9511719,148.500824,32.23562241
17-01-2014,69.50541687,21.20398331,573.1168213,149.5471649,31.78996849
21-01-2014,70.58527374,20.97263527,579.6772461,148.2411957,31.60645866
22-01-2014,70.89894867,20.73331642,580.3347778,143.3792877,31.39673233
23-01-2014,71.49931335,20.59769821,577.8839722,143.7569275,31.51033974
24-01-2014,70.19963837,19.90366554,559.8166504,141.3259583,32.16572189
27-01-2014,70.769104,19.99939346,548.5588379,139.9571075,31.48412704
28-01-2014,65.11274719,20.31051636,559.4082031,139.1310272,31.69384766
29-01-2014,64.37353516,20.17489624,551.3932495,138.7769928,32.03464508
30-01-2014,64.2488327,20.34242058,565.5750732,139.5322571,32.20940781
31-01-2014,64.35424805,20.04726028,588.2799683,138.9973297,33.06575394
03-02-2014,64.47380066,19.42502022,564.5987549,136.0234833,31.87734413
04-02-2014,65.40713501,19.60052681,566.954895,135.9762878,31.7637558
05-02-2014,65.89562988,19.56063271,569.4655151,137.0776672,31.30061531
06-02-2014,66.2796936,19.90366554,577.814209,138.1693268,31.6151886
07-02-2014,67.20696259,20.0951252,586.5215454,140.210144,31.94725227
10-02-2014,68.41094971,19.98343468,584.2749634,140.1231537,32.15697098
11-02-2014,69.31233215,20.28657722,592.8677979,142.1482391,32.48028564
12-02-2014,69.30716705,20.25466919,591.1292725,142.5754089,32.74243927
13-02-2014,70.40770721,20.29455757,597.7096558,143.8409882,32.86476898
14-02-2014,70.35083008,20.53388405,599.1542358,145.3043823,32.87351227
18-02-2014,70.60947418,20.46208382,603.1791382,144.9088745,32.94393921
19-02-2014,69.4947052,20.26265144,598.9251099,144.7190552,33.02318192
20-02-2014,68.69030762,20.22142982,599.8067627,145.7553101,33.23448563
21-02-2014,67.92729187,20.07653618,599.6473999,144.5924683,33.43695831
24-02-2014,68.2247467,20.35828209,603.9910889,145.1145782,33.18164825
25-02-2014,67.51473999,20.34218025,607.7221069,144.9405212,33.04959106
26-02-2014,66.90563202,20.36632919,607.8067627,145.5971069,32.98796844
27-02-2014,68.24026489,20.52732849,607.3286133,146.5542755,33.3313179
28-02-2014,68.05531311,20.50318146,605.5552368,146.4751282,33.72748566
03-03-2014,68.25189972,20.22142982,599.0994263,145.7553101,33.2608757
04-03-2014,68.70194244,20.64807892,605.1865845,147.4797821,33.81552124
05-03-2014,68.8467865,20.87347221,606.8553467,148.033493,33.55141449
06-03-2014,68.63857269,21.10692215,607.527832,148.4289703,33.58662796
07-03-2014,68.59848022,21.03447151,605.1268311,148.4606476,33.36652756
10-03-2014,68.66055298,20.9620266,603.5228271,147.4402161,33.29610825
11-03-2014,69.32913971,20.84932899,597.7544556,147.7329254,33.4721756
12-03-2014,69.39640045,20.73662376,601.395813,147.3057098,33.69226456
13-03-2014,68.62563324,20.39853287,592.3098755,145.4705505,33.35771942
14-03-2014,67.85487366,20.21338081,584.2102661,144.133667,33.19045258
17-03-2014,68.12000275,20.47098351,593.8242188,146.9814148,33.49858475
18-03-2014,68.72264862,20.64807892,603.3684082,147.7724152,34.81916046
19-03-2014,68.70453644,20.35022736,597.3858643,146.1112823,34.57265091
20-03-2014,68.37345886,20.34218025,596.3447266,148.6347046,35.505867
21-03-2014,68.9127121,20.44683266,589.3110962,147.6616974,35.35619736
24-03-2014,69.73005676,20.45487976,576.8029785,148.9115295,35.65552521
25-03-2014,70.48014832,20.68832779,577.1965332,154.282608,35.51465988
26-03-2014,69.80635834,20.62392807,563.87146,152.3683472,35.03045273
27-03-2014,69.5063324,20.77687645,556.9309692,150.1613464,34.65189362
28-03-2014,69.42874908,20.83322716,558.4567871,150.6518097,35.4794426
31-03-2014,69.41321564,20.84127426,555.4450073,152.2655029,36.08691406
01-04-2014,70.04820251,20.82517624,565.6071167,153.855423,36.46547699
02-04-2014,70.1645813,20.9620266,565.4475708,153.1039734,36.40384674
03-04-2014,69.67832947,21.11497498,568.1800537,152.4237061,36.10452271
04-04-2014,68.77696228,20.94592285,541.6528931,151.6959686,35.10089111
07-04-2014,67.69710541,20.80908012,536.6765747,153.8712769,35.03925705
08-04-2014,67.69322205,20.72857857,553.3806763,152.8983002,35.05687332
09-04-2014,68.58296204,20.88957977,562.5953979,155.5482635,35.6291275
10-04-2014,67.69839478,20.59172821,539.4688721,154.7888336,34.65189362
11-04-2014,67.19790649,20.47098351,529.1472168,154.4012756,34.51983261
14-04-2014,67.46559906,20.6963768,531.0619507,156.4421234,34.49341583
15-04-2014,66.98451996,20.78492546,534.9712524,155.848877,34.99524307
16-04-2014,67.12030029,21.02642822,555.0161743,155.3584137,35.56748962
17-04-2014,67.88718414,21.38062286,534.6321411,150.3037109,35.22414398
21-04-2014,68.69289398,21.40477943,527.1726685,152.0914612,35.16250992
22-04-2014,68.76143646,21.39672089,533.3457031,151.9965057,35.20653152
23-04-2014,67.86262512,21.26792526,525.4972534,151.6643372,34.94241333
24-04-2014,73.42612457,21.30012131,523.7221069,150.4698639,35.09206772
25-04-2014,73.96542358,21.41282272,514.7667236,150.0031738,35.13609314
28-04-2014,76.82992554,21.55772209,515.7340698,152.7796173,35.98126602
29-04-2014,76.60232544,21.54162407,526.255188,154.3379822,35.66434097
30-04-2014,76.31263733,21.64627075,525.2180176,155.4138031,35.56748962
01-05-2014,76.49241638,21.54967499,529.8952026,153.08815,35.21532822
02-05-2014,76.63465881,21.47722244,526.4845581,151.4349365,34.94241333
05-05-2014,77.71839905,21.39672089,526.3648682,151.2924957,34.71351242
06-05-2014,76.87133789,21.08277512,513.7295532,150.3195343,34.38778305
07-05-2014,76.60232544,21.35647392,508.5637512,150.6139374,34.7047081
08-05-2014,76.46578217,21.28402328,509.6008911,150.3036194,34.89838409
09-05-2014,76.14716339,21.26792526,517.3097534,151.2345428,34.81034851
12-05-2014,77.09522247,21.6140728,528.4691162,153.215683,35.18891907
13-05-2014,77.21614075,21.6704216,531.6304321,152.9133148,35.83613586
14-05-2014,77.23043823,21.54162407,525.2080688,150.1524658,35.67655182
15-05-2014,76.57370758,21.41282272,518.5562744,148.3543854,35.10912323
16-05-2014,77.70381165,21.46916962,519.2045288,148.8317261,35.31304932
19-05-2014,78.6245575,21.42087173,527.4119873,148.7839661,35.24211502
20-05-2014,78.64015198,21.17132187,528.319519,147.1052246,35.1800499
21-05-2014,78.84822845,21.32427025,537.4644165,148.298645,35.77407074
22-05-2014,78.97305298,21.34037399,543.567627,147.7336884,35.55241776
23-05-2014,79.86518097,21.34037399,551.1867065,147.9406128,35.5701561
27-05-2014,81.36071014,21.38867188,564.4004517,147.0176849,35.63221359
28-05-2014,81.15003204,21.46112442,560.1421509,145.6650848,35.47262955
29-05-2014,82.62864685,21.52551842,558.5465088,146.2060699,35.76521683
30-05-2014,82.31915283,21.56577492,558.3570557,146.6834869,36.29716492
02-06-2014,81.75345612,21.59796906,552.4133301,147.741684,36.16418076
03-06-2014,82.90956116,21.56577492,543.447937,146.6914368,35.7208786
04-06-2014,83.8562851,21.37257195,543.1687012,146.8028412,35.74747849
05-06-2014,84.18532562,21.54967499,552.3834229,147.9723969,36.53654099
06-06-2014,83.95381927,21.87972069,554.8067627,148.2826843,36.77592087
09-06-2014,85.29718781,22.08901596,560.5809326,148.1633911,36.5897522
10-06-2014,85.79788208,22.06486893,559.0151978,146.6278229,36.44788361
11-06-2014,85.44284821,21.85556602,557.3098755,145.004715,36.22623825
12-06-2014,84.01364136,21.70262146,549.8403931,144.1852417,35.9779892
13-06-2014,83.09422302,21.76701546,550.2492676,145.251358,36.55427933
16-06-2014,83.93171692,21.58991814,542.7897949,145.0843048,36.7936554
17-06-2014,83.82248688,21.63017082,541.5232544,145.0126801,36.95325851
18-06-2014,83.91351318,21.64627075,551.8548584,146.0788269,36.926651
19-06-2014,83.62221527,21.86450577,553.3806763,145.4581909,36.80252838
20-06-2014,82.7574234,21.8969841,554.8366699,144.4477539,36.95325851
23-06-2014,82.68458557,21.66153908,563.4031982,144.9172058,37.22808456
24-06-2014,82.18391418,21.58034325,563.0740967,143.9146881,37.01531219
25-06-2014,82.25672913,21.45043945,577.0656738,143.787384,37.26355362
26-06-2014,82.74829865,21.34489059,574.4229126,143.5089111,36.98871613
27-06-2014,83.73146057,21.45855713,575.6595459,144.5750885,37.45860672
30-06-2014,84.59626007,21.33677673,573.704895,144.2249908,36.97098541
01-07-2014,85.13333893,21.43420601,581.074646,148.2667999,37.12170029
02-07-2014,85.09693909,21.6047039,580.7406006,149.8899078,37.14830399
03-07-2014,85.59759521,21.80767822,583.1290283,150.001297,37.05963516
07-07-2014,87.36363983,21.71836662,580.6558228,149.6114197,37.22808456
08-07-2014,86.79923248,21.40984917,569.5263672,148.9590149,37.04190063
